filename,sentence,age range,gender
"01,119.mp3",Okusaba kirungi nnyo naye abasomesa abamu balwisa abasabi.,35-30,m
"01,120.mp3",Eddiini kimu ku bintu bye nnina okukulembeza nga nnoonya omukyala.,35-30,m
"01,121.mp3",Olumbe lwe lwayabizibwa nga waliwo abantu bangi.,35-30,m
"01,122.mp3",Tugenda kubeera n'enkyukakyuka y'obudde mu kiseera kino.,35-30,m
"01,123.mp3",Omwana oyo alina amagezi mangi nga aga kitaawe.,35-30,m
"01,124.mp3",Obulwadde buno bugenda kuyambako eggwanga okwekulaakulanya.,35-30,m
"01,125.mp3",Obwetwaze abazungu bwe baatuwa bwali bulungi nnyo.,35-30,m
"01,126.mp3",Entuuyo obadde okimanyi nti ziyitamu obulwadde?,35-30,m
"01,127.mp3",Ffaayo nnyo okulaba nga weekwasa katonda.,35-30,m
"01,128.mp3",Temuteekeddwa kusaagira mu kirwadde kino.,35-30,m
"01,129.mp3",Mwegendereze nnyo abantu ababagaana okwogera kye mwagala.,35-30,m
"01,130.mp3",Omusajja eyalaba ekirwadde kino kati atwalibwa nga muzira.,35-30,m
"01,131.mp3",Mu nkola entuufu eriwo kati buli muntu alina kutambuza bigere.,35-30,m
"01,132.mp3",Otegedde ki mu bigambo omusomesa by'ayogedde?,35-30,m
"01,133.mp3",Wandibadde obaako ebintu ebimu bye weesonyiwa okusobola okuwangaala.,35-30,m
"01,134.mp3",Nayagala nnyo okusoma okuviira ddala nga nkyali muto.,35-30,m
"01,135.mp3",Okimanyi nti abafumbo abasinga kati bayawula buli omu asula yekka.?,35-30,m
"01,136.mp3",Abatandika bizinensi bombi baawunzise beetemye.,35-30,m
"01,137.mp3",Ababbi batabuse kati babba misana ttuku ate nga tewali akutaasa.,35-30,m
"01,138.mp3",Oyo namuwola ssente zange n'agaana okunsasula kati ampalana.,35-30,m
"01,139.mp3",Abakyala tebakyawa baami baabwe budde lwa mirimu.,35-30,m
"01,140.mp3",Tosobola kufuna mirembe mu nsi nga toyagaliza banno birungi.,35-30,m
"01,141.mp3",Wetwatandikira okusoma ng'omulenzi oyo ali mu basaayansa naye yawunzika ali mu ba arts.,35-30,m
"01,142.mp3",Tuli mu kulaajana mu kaseera kano tetuyina nsako esobola okutumazaako omwezi nga tuli waka.,35-30,m
"01,143.mp3",Wabula ekirwadde kya ssenyiga kikaabizza n'abantu abakulu amaziga.,35-30,m
"01,144.mp3",Tolaba abakyala abo okukaaba munnange bakubiddwa abaserikale.,35-30,m
"01,145.mp3",Nasabye mutabani wange atuule nga ndaba si ye ssaawa okwogera eri abantu.,35-30,m
"01,146.mp3",Wabula ffe abaddugavu twandiyigidde ku bannaffe abeeru mu ngeri gye bakolamu ebintu byabwe.,35-30,m
"01,147.mp3",Naye munnange tukyuseemu mu ndaba yaffe ey'ebintu kuba ffena twagala embeera ennungi.,35-30,m
"01,148.mp3",Naye singa taata waffe yali atwagala nnyo yandibadde wamu naffe mu kaseera kano.,35-30,m
"01,149.mp3",Juma agenze okutuuka weyatadde akagaali nga tekaliiwo.,35-30,m
"01,150.mp3",Omwana ono omuwanvu avugira atya eggaali mu kyenda?,35-30,m
"01,151.mp3",Olyose n'ogwa mwana gwe kuba nnakugamba dda obutata mayembe ga ggaali ng'ovuga.,35-30,m
"01,152.mp3",Musa yasosse nnyo akagaali ne kakutuka olujjegere.,35-30,m
"01,153.mp3",Mbadde simanyi nti ebbeeyi y'eggaali zi maanyigakifuba yapaaluuka dda.,35-30,m
"01,154.mp3",Owange nali sirabangako mukazi abonga kagaali ng' abakazi abava engulu.,35-30,m
"01,155.mp3",Mukwano gwange yalayidde okufuluma ewaka enjala bwenaamuluma ennyo,35-30,m
"01,156.mp3",Nabadde nsimbye line okwefunira ku buyambi obuva mu gavumenti naye buweddewo nga sinnafuna.,35-30,m
"01,157.mp3",Omukyala oyo yabadde n'omwana omuwere mu wiiki emu emabega naye kati takyamulina,35-30,m
"01,158.mp3",Kuva buto nga nnyumirwa nnyo okulunda obumyu.,35-30,m
"01,159.mp3",Nalunda obumyu okumala akabanga ne butandika okuddukana nga mbuwadde ebisubi ebibisi.,35-30,m
"01,160.mp3",Munnange ffe wetwalundira obumyu twali tetufa kufunamu ssente wabula kulungiya waka.,35-30,m
"01,161.mp3",Simanyi wabuguutana nnyo n'ova mangu mu ssomero ng'okusoma tonnakukaza bulungi?,35-30,m
"01,162.mp3",Kitange yali musajja mulunzi nnyo naye nga talunda bumyu.,35-30,m
"01,163.mp3",Obumyu mbu nabo bwetaagisa okutwala ku nnume okusobola okufuna oluzaalo olulungi,35-30,m
"01,164.mp3",Kale namutumye agulire nnakawera ebyenda naye aguze kaabuuyi.,35-30,m
"01,165.mp3",Ebintu bizibu okimanyi maama w'omwana oyo yeetuze lwa bbaawe kuwasa mukyala mulala.,35-30,m
"01,166.mp3",Osobola okukikkiriza nti Viola yatunze Ttivi ye eya kibuto.,35-30,m
"01,167.mp3",Kyewunyisa ekirwadde kino kyajja ng'ekisaaga naye kitirimbudde bangi,35-30,m
"01,168.mp3",Mbabaali ensi eno yaggwaamu ensa omusajja omukulu yaganzizza muwala we,35-30,m
"01,169.mp3",Abantu beekaza omusajja omukulu ova otya mu ttooyi nga ogenze kungulu.,35-30,m
"01,170.mp3",Abaana ba Geofrey tebayina mpisa za mu bantu.,35-30,m
"01,171.mp3",Munnange olugoye lwe wantumye sirulabye ne nkuleeterayo eby'okulya.,35-30,m
"01,172.mp3",Omwana wa Tyra ayina ekyejo kyokka nnyina tayagala mmugambako.,35-30,m
"01,173.mp3",William yantama bannaye ku myaka esatu gy'ayina akyanyweera ku nywanto.,35-30,m
"01,174.mp3",Namugambye obutaleka nva mu fumbiro.,35-30,m
"01,175.mp3",Nnamugambye agule ebijanjaalo eggulo nga bya layisi kati baabirinnyisizza.,35-30,m
"01,176.mp3",Munnange mbadde nva ku mulimu ne nsanga omubbi nga bamwookya.,35-30,m
"01,177.mp3",Omuwala abadde avuga akagaali okugenda ku mulimu n'agwa.,35-30,m
"01,178.mp3",Mukwaya musajja mulungi nnyo naye mukyafu nnyo nnyo.,35-30,m
"01,179.mp3",Omuwala abadde afumba ccaayi ku kyalo kino yesse na kambe,35-30,m
"01,180.mp3",Jjajja waffe bw'aba yeebase nnyo atandika okufuluuta.,35-30,m
"01,181.mp3",Omwana andeetedde ebizibu bye mbadde ssaagala avudde ku muti n'aggwa.,35-30,m
"01,182.mp3",Twabadde tukedde mu katale okufunayo ku bibala ne tusanga nga kateta.,35-30,m
"01,183.mp3",Eyawandiika olugero lwe tuva okulaba muwandiisi mulungi nnyo.,35-30,m
"01,184.mp3",Mukyala wa mwami Kizito mukyafu tayagala kwoza na bintu by'anywereddemu.,35-30,m
"01,185.mp3",Ono omuvubuka omujjwa ye yakubye maamawe ensambaggere.,35-30,m
"01,186.mp3",Nazaala wange mukyala mulungi nnyo y'abadde annyiga nga nzadde.,35-30,m
"01,187.mp3",Malaavu yakkakkanye ku mukyalawe n'amukuba obutayimbwa.,35-30,m
"01,188.mp3",Nakanze kulinda mwana oyo eggulo naye nga talabika.,35-30,m
"01,189.mp3",Omuliro ogwakutte ennyumba ezineetoolodde gwa nneeraliikirizza nnyo.,35-30,m
"01,190.mp3",Okusinziira ku ngeri gye neetakulamu neetaga okumira empeke z'ebiwuka.,35-30,m
"01,191.mp3",Mukyala wange owookusatu ali lubuto kyokka n'owookubiri yakamala okuzaala.,35-30,m
"01,192.mp3",Abaana be abasatu bonna baalwadde omusujja gw'ensiri ate nga basula mu katimba.,35-30,m
"01,193.mp3",Enjuba erabika nga egenze gy'eriira ebiwata enkya tugenda kutandika okusiiba.,35-30,m
"01,194.mp3",Eddogo eringi mu nsi liwaliriza abatuuze okweggalira amangu mu mayumba gaabwe.,35-30,m
"01,195.mp3",Abavubuka abaakulira ku kyalo kino be bamu ku basinga okukitigomya.,35-30,m
"01,196.mp3",Kyokka abantu abamu bayiga okwegumya nti tekibadde kyange y'ensonga lwaki si kifunye.,35-30,m
"01,197.mp3",Omwana omuto ayina kulabirirwa bulabirirwa.,35-30,m
"01,198.mp3",Mu kavuvungano konna akabaddewo teri ayogedde ku ngeri abatalina waka gye banaayambibwamu,35-30,m
"01,199.mp3",Omwana omuto bw'avaako akalira atandika okulumwa obwoka.,35-30,m
"01,200.mp3",Tambulira wabbali w'ekkubo emmotoka tezikukoona,35-30,m
"01,201.mp3",Omukyala yenna omuzito asaanye okuweebwa obudde n'okulabirirwa ennyo.,35-30,m
"01,202.mp3",Ndibalekera yeebase wansi w'omuti gwa ffene,35-30,m
"01,203.mp3",Ettabi ly'omuti ogubadde gutemwa omusalamala gukubye emmotoka mwe yajjidde.,35-30,m
"01,204.mp3",Empewo ebadde nnyingi n'esuula amatabi g'omuti,35-30,m
"01,205.mp3",Abawala abalungi baakula okwemanya bannange tebayinza na kuwangaala na baagalwa.,35-30,m
"01,206.mp3",Mbadde sirabangako mukinjaagi mukazi ono y'asoose mu bulamu bwange,35-30,m
"01,207.mp3",Abakazi nno ennaku zino nga beefunyiridde emirimu egyaali egy'abasajja.,35-30,m
"01,208.mp3",Omwana omulenzi yatonedde munne akamuli akalungi.,35-30,m
"01,209.mp3",Buli muntu yenna eyali avuzeeko aggaali alina okuba n'enkovu.,35-30,m
"01,210.mp3",Munnange Shamim yafuuka namwandu ku myaka emito.,35-30,m
"01,211.mp3",Kituufu munnange nti omukyala afiiriddwako bba alina okusula n'essaati ya bba?,35-30,m
"01,212.mp3",Nalumansi ne Nalule baalwanidde omulenzi kyokka nga ne gwe balwanira tabaliiko,35-30,m
"01,213.mp3",Singa abantu baalina obulamu ng'obwa katuuni bandibadde beesimye.,35-30,m
"01,214.mp3",Engeri enkuba gy'ettonyamu eringa erina sponsor.,35-30,m
"01,215.mp3",Webagaliddewo entambula ez'olukale nnabadde ntegese okugenda okulaba ku maama.,35-30,m
"01,216.mp3",Bbuutu y'emmotoka eyakazibwako eya kikere eri mu maaso ewabeera yingini.,35-30,m
"01,217.mp3",Okimanyi nti oluguuddo lwammwe akamotoka akatono katikka abantu nga kkumi,35-30,m
"01,218.mp3",Baana mmwe muneebaka ssaawa mmeka abalemedde ku tivi?,35-30,m
"01,219.mp3",Bw'obeera ku mikutu gi mugattabantu si kyangu kumanya kituufu,35-30,m
"01,220.mp3",Nnyumirwa nnyo okulya ettooke n'enkoko eya bboyiro,35-30,m
"01,221.mp3",Kansuubire mwakubidde buli omu ateekeddwa okujja mu lukiiko luno.,35-30,m
"01,222.mp3",Ku kyalo kino mmanyiiko abawala babiri bbo mu kugyamu embuto beekansa.,35-30,m
"01,223.mp3",Buli enkuba bw'etonnya mu kitundu kino tewaba walala w'etonnya.,35-30,m
"01,224.mp3",Ate nno ebintu bikusobera enkuba ettonya mu kibuga ate n'etatonnya mu kyalo.,35-30,m
"01,225.mp3",Amazzi amafumbe gawonya ennyoota okusinga agatali mafumbe.,35-30,m
"01,226.mp3",Ntegeereza abantu bonna abatandika n'ennukuta M okudda mu layini esembayo eri.,35-30,m
"01,227.mp3",Pakira kasasiro yenna mu kakutiya ako omutwale ku kkubo.,35-30,m
"01,228.mp3",Akawala ako kakwano kange naye kalimba nnyo mu mboozi zaako,35-30,m
"01,229.mp3",Okugenda kw'amasannyalaze kwe kukalubizza bye mbadde nina okukola.,35-30,m
"01,230.mp3",Endwadde zizze zibeerawo mu nsi naye buno obulwadde obuzze bwo butta bubi.,35-30,m
"01,231.mp3",Ndabye omusajja ku katambi ku ssimu ng'akotyontyoka ne sennyinga bambi n'akutuka.,35-30,m
"01,232.mp3",Ffe twasooka kulowooza nti musajja wa Katonda so nga mubbi awedde emirimu.,35-30,m
"01,233.mp3",Abantu basaanye okugoberera abiragiro bya minisitule y'ebyobulamu. ,35-30,m
"01,234.mp3",Ki ekisinga okkusumbuwa nga okola ebintu bino?,30-25,m
"01,235.mp3",Mu butuufu kambe nze nange ekyo sikisobola.,30-25,m
"01,236.mp3",Okuva wano okugenda e Mukono wala?,30-25,m
"01,237.mp3",Ebintu bye wali oyagala okukola byonna wabikoze?,30-25,m
"01,238.mp3",Ani avunaayizibwa ku baana abo?,30-25,m
"01,239.mp3",Ebintu byange ani abikyusizza?,30-25,m
"01,240.mp3",Embeera eriwo kati mbadde sigiraba nga.,30-25,m
"01,241.mp3",Bukyanga mbaawo mbadde simuwulirangako nga ayogera.,30-25,m
"01,242.mp3",Omukyala oli yangambye mbeeko ebintu bye nnoonyerezaako.,30-25,m
"01,243.mp3",Mu ndaba yange ndowooza nti gwe alina omusango.,30-25,m
"01,244.mp3",Leeta obujulizi obulaga nti si gwe musobya.,30-25,m
"01,245.mp3",Abasajja abeegaana abaana baabwe basaana kusiba.,30-25,m
"01,246.mp3",Lwaki abakwasisa amateeka ate be basinga okugamenya?,30-25,m
"01,247.mp3",Omukyala eyakasukira omulamuzi akacupa bamukutte.,30-25,m
"01,248.mp3",Eyo y'emu ku ngeri gye tuteekwa okweyisaamu.,30-25,m
"01,249.mp3",Omuzungu gwe nsomesa ennaku zino ambuzeeko.,30-25,m
"01,250.mp3",Nja kutuukayo gy'abeera ndabe oba gy'ali.,30-25,m
"01,251.mp3",Ekikolo kya muwogo kino kiriko muwogo mungi.,30-25,m
"01,252.mp3",Ani asinga obugagga mu Uganda?,30-25,m
"01,253.mp3",Muntu ki atasaana kuwa mudaali ku meefuga gano?,30-25,m
"01,254.mp3",Abalongo be baana abazaalibwa ababiri omulundi ogumu.,30-25,m
"01,255.mp3",Genda onoonyereze ku bwenkanya mu Buganda.,30-25,m
"01,256.mp3",Omukyala gwe nnasoose okulaba naye yabadde talina ky'amanyi.,30-25,m
"01,257.mp3",Lwaki abaana bajja kikeerezi ku ssomero?,30-25,m
"01,258.mp3",Mu lukiiko lwa leero omukulu tabadde mukambwe.,30-25,m
"01,259.mp3",Ani yali ku kakiiko akaategeka embaga yo?,30-25,m
"01,260.mp3",Omulundi guno tusaanye tubeera nga abantu abakulu.,30-25,m
"01,261.mp3",Teesa buteesa nga toyomba.,30-25,m
"01,262.mp3",Lwaki oyagala nnyo okuyomba naye?,30-25,m
"01,263.mp3",Abantu b'okuwasa bwe bambula nga mpasa oyo.,30-25,m
"01,264.mp3",Wano tetukkirizaawo muntu nga takolera wano.,30-25,m
"01,265.mp3",Bulijjo eno ennyumba etonnya yonna?,30-25,m
"01,266.mp3",Leero bwe nva wano nzirayo waka kwebaka.,30-25,m
"01,267.mp3",Amaloboozi agaakwatibwa gaali tegawulikika bulungi nnyo.,30-25,m
"01,268.mp3",Omusomesa bw'atuyita omanya nti agenda kutuwaayo ku ka sente.,30-25,m
"01,269.mp3",Embeera eno olowooza ki ekigireese?,30-25,m
"01,270.mp3",Ekiwandiiko ky'agenda okuwandiika simanyi kwe kikwata.,30-25,m
"01,271.mp3",Nnali nfubye nnyo okugezaako okumumanyisa abantu.,30-25,m
"01,272.mp3",Olwa leero lwe lunaku lwe tusoose okusisinkana wano.,30-25,m
"01,273.mp3",Lwaki omwana oyo mumwogerako bibi byokka?,30-25,m
"01,274.mp3",Awo wabadde weetaagawo akabonero ako?,30-25,m
"01,275.mp3",Ekigambo kirina kubeera ssuubi so si ssubi.,30-25,m
"01,276.mp3",Bwe nnakyogera abayizi bonna ne baseka.,30-25,m
"01,277.mp3",Mu kitundu wonna w'oli osaanye obeere nga olina omuntu akumanyi.,30-25,m
"01,278.mp3",Nze ndaba nga si kirungi muntu kwogera bintu by'atamanyi.,30-25,m
"01,279.mp3",Abatuuze ba wano bonna tebalina kisa.,30-25,m
"01,280.mp3",Temusaanidde kutwalira mateeka mu ngalo bwe mutyo.,30-25,m
"01,281.mp3",Abaabaddewo bagamba nti baamukubye essasi mu liiso.,30-25,m
"01,282.mp3",Olowooza nti ani avunaanyizibwa ku kibbattaka ekiriwo?,30-25,m
"01,283.mp3",Ye okunoonyerza ku nsonga zo kwakoma wa?,30-25,m
"01,284.mp3",Ddi lwe twatuula kuba nze sijjukira?,30-25,m
"01,285.mp3",Kati tuzzeeyo buto okusoma buli kimu.,30-25,m
"01,286.mp3",Mu Buganda kabaka atwalibwa nga omuntu omusukkulumu ennyo.,30-25,m
"01,287.mp3",Kabaka alina kubeera nga yeddira muziro gwa maama we.,30-25,m
"01,288.mp3",Oluzzi luno lulina amazzi amateefu.,30-25,m
"01,289.mp3",Omusomesa omu yasabye omwenge nga ebibuuzo bikomyewo.,30-25,m
"01,290.mp3",Nze nnabadde ssaagala bakimanye nti mbeera wano.,30-25,m
"01,291.mp3",Mugandowo oyo lwaki talina mpisa za mu bantu.,30-25,m
"01,292.mp3",Temumanyi kuwandiika nnyukuta nnene bulijjo?,30-25,m
"01,293.mp3",Abayizi kati batandise okweyongerako okusinziira bwe baali mu kusooka.,30-25,m
"01,294.mp3",Abaatuukirawo nga akabenje kaakagwa baatunyumiza byonna.,30-25,m
"01,295.mp3",Bwe baamuwa emmotoka empya n'atandika ate obutayagala kukola.,30-25,m
"01,296.mp3",Lwaki buli nsobi ate ogiteeka ku nze ate nga gwe musobya.,30-25,m
"01,297.mp3",Mpulira ebintu ebiwoggana wabweru eyo.,30-25,m
"01,298.mp3",Abaana abato mbalinamu nnyo omukisa.,30-25,m
"01,299.mp3",Buli kintu kye tuba tukola tulina amateeka agaba gatufuga.,30-25,m
"01,300.mp3",Obulamu obutaliimu ssente mpulira nga buntamye.,30-25,m
"01,301.mp3",Ekikajjo kimu ku birime ebirimu ssente ennaku zino.,30-25,m
"01,302.mp3",Nsaanye nteeke akakuufulu ku kyuma kyange kino.,30-25,m
"01,303.mp3",Awo wo ani alina okusooka okutuyita?,30-25,m
"01,304.mp3",Ojjukira nti nnakugaana okukyama mu maka gange gano?,30-25,m
"01,305.mp3",Lwaki oyimiriza bba wange nga ava okukola?,30-25,m
"01,306.mp3",Abakyala abeekwanira abasajja babeera si bangu nabo.,30-25,m
"01,307.mp3",Tulina okufuba okulaba nga tuzimba ekizimbe kino.,30-25,m
"01,308.mp3",Naye mpulira otulo tunnuma nnyo.,30-25,m
"01,309.mp3",Ennaku zino nnebaka kikeerezi nnyo.,30-25,m
"01,310.mp3",Okuloota nga olya enswa kitegeeza ki?,30-25,m
"01,311.mp3",Vva mu kuloota gwe genda okole.,30-25,m
"01,312.mp3",Mukazi wa mukwano gwange atunda magi ennaku zino.,30-25,m
"01,313.mp3",Wabula ndudde okulaba ku maama wange.,30-25,m
"01,314.mp3",Emirundi kati giweze nga omukyala oyo tampa kye njagala.,30-25,m
"01,315.mp3",Olowooza lwaki omuntu omu ayinza okulemesa munne?,30-25,m
"01,316.mp3",Olaga wa nga toyambadde ssaati ?,30-25,m
"01,317.mp3",Abaana bonna nnabagamba babeere beesimbu naye tebawulira.,30-25,m
"01,318.mp3",Nze nninze mukwano gwange tugende tuwulirize kye batugamba.,30-25,m
"01,319.mp3",Abafumbo abaalwana luli wabalaba?,30-25,m
"01,320.mp3",Olowooza kiki ekiviiriddeko emize nga egyo okweyongera?,30-25,m
"01,321.mp3",Ffe kati ekimu ku bintu bye tukola wano kwe kwesiga omuntu.,30-25,m
"01,322.mp3",Bulijjo nkugamba weesige mukama nga ogaana.,30-25,m
"01,323.mp3",Ani eyakugamba nti eddogo likola?,30-25,m
"01,324.mp3",Yagenda okudda nga talinaamu wadde akasente.,30-25,m
"01,325.mp3",Omwana oyo yeetaaga okuyambibwako.,30-25,m
"01,326.mp3",Ekidomola kino ani akitadde wano?,30-25,m
"01,327.mp3",Musaanye mwewale okuwoggana kuba si kirungi.,30-25,m
"01,328.mp3",Nnyumirwa nnyo okulaba mukyala wange nga musanyufu.,30-25,m
"01,329.mp3",Wali owuliddeyo omuntu asiiba omuntu omulala?,30-25,m
"01,330.mp3",Okwebuuza kintu kikulu nnyo kuba kikutaasa obutakola nsobi.,30-25,m
"01,331.mp3",Ebyo byonna ebintu muleese bya ki?,30-25,m
"01,332.mp3",Baagenze okutuuka nga emmotoka bonna ebalese.,30-25,m
"01,333.mp3",Yagenda okugenda nga ebintu ebisinga byonna abiyize.,30-25,m
"01,334.mp3",Essaawa zino kutera okubaako ebyemizannyo ku laadiyo.,30-25,m
"01,335.mp3",Nze nkusuubiza nti nja kkuwa ebintu byonna by'oyagala.,30-25,m
"01,336.mp3",Nze nkwasa ebintu byange nga bwe birina okubeera.,30-25,m
"01,337.mp3",Mwebale nnyo okuba nga mutuwuliriza eyo gye muli.,30-25,m
"01,338.mp3",Abali wano tusaanye twekubire mu bugalo.,30-25,m
"01,339.mp3",Jjukira nti buli lw'obeera olya olina okubeera nga onywa.,30-25,m
"01,340.mp3",Omusajja bulijjo akola wano oba yalaze wa?,30-25,m
"01,341.mp3",Ku ttiimu zonna eriwa ekyazizza ginnaayo.,30-25,m
"01,342.mp3",Waliwo ttiimu egudde ku kabaenje era bamu bafiiriddewo.,30-25,m
"01,343.mp3",Abantu bano babadde bambi banaatera okutuuka.,30-25,m
"01,344.mp3",Kibi nnyo nti abantu baffe abasinga batufuddeko.,30-25,m
"01,345.mp3",Omuntu omulungi ateekwa okuba nga mukozi nnyo.,30-25,m
"01,346.mp3",Eyo gye twavudde ate oyagala tuddeyo?,30-25,m
"01,347.mp3",Ababadde mulowooza nti ebintu binnemye kati muddemu.,30-25,m
"01,348.mp3",Ssaagala mukozi wa laadiyo akuba bulango buli kaseere.,30-25,m
"01,349.mp3",Nkubuuzizza ekibuuzo ekyo nga njagala kukusoomooza.,30-25,m
"01,350.mp3",Abaana abato basaanye balungamizibwe bulungi mu bulamu bwabwe.,30-25,m
"01,351.mp3",Ekintu kye njogedde sigenda kukiddamu.,30-25,m
"01,352.mp3",Abato tebasaana kusasula ssente ze zimu n'abantu abakulu.,30-25,m
"01,353.mp3",Abantu abasinga obukulu tebaagala kusoma.,30-25,m
"01,354.mp3",Obadde okimanyi nti obutasoma buluma okuze?,30-25,m
"01,355.mp3",Nsonga ki ekuviiriddeko okukola otyo emirimu?,30-25,m
"01,356.mp3",Omukazi omuzadde abeera n'ekisa eri abaana bonna.,30-25,m
"01,357.mp3",Ebiseera ebisinga mpulira nga ssaagala kulya mmere yonna.,30-25,m
"01,358.mp3",Obulamu ennaku zino busaana kukuumibwa butiribiri nnyo.,30-25,m
"01,359.mp3",Ekirwadde ki lumala bantu gwe okyetegekedde otya?,30-25,m
"01,360.mp3",Ani asinga abasajja okwenda ku nsi kuno?,30-25,m
"01,361.mp3",Abantu abasinga wano bonna baasoma bakulu.,30-25,m
"01,362.mp3",Ebintu ebisinga bisaana kukwata mpola nnyo okubiwangula.,30-25,m
"01,363.mp3",Ssaagala kulwa nnyo mu busomesa buno bwe ndimu.,30-25,m
"01,364.mp3",Guno mwaka gwange gwa kusatu nga nkola omulimu guno.,30-25,m
"01,365.mp3",Nnakugamba ogende olabe omwana nga mulwadde naye wagaana.,30-25,m
"01,366.mp3",Lwaki obadde olowooza nti sirina ssente wadde?,30-25,m
"01,367.mp3",Olunaku lwe twagenda ne mukyala wange okugula ebintu nkyalujjukira.,30-25,m
"01,368.mp3",Okimanyi nti siri mwetegefu gugenda kukola olunaku lwa leero?,30-25,m
"01,369.mp3",Ensawo gye nnina leero ntono nnyo.,30-25,m
"01,370.mp3",Omulimu abayizi bange gwe baakoze leero mutono nnyo era ssaagusiimye.,30-25,m
"01,371.mp3",Ekijiiko kino kyetaaga kusooka kusiimuula kuba kiddugala.,30-25,m
"01,372.mp3",Omwana oyo ani yamulagidde okuyimirira mu kifo ekyo?,30-25,m
"01,373.mp3",Omukyala oyo mukulu naye engeri gy'akolamu ebintu etankanibwa.,30-25,m
"01,374.mp3",Osaana oyige bwe bakola ssente olwo oyige engeri gye bazitereka.,30-25,m
"01,375.mp3",Obuvunaanyizibwa bwo osaanidde obutuukirize bulungi.,30-25,m
"01,376.mp3",Omukazi oyo enva z'atunda zibeera nnungi nnyo.,30-25,m
"01,377.mp3",Yazze ayambadde ekisaati nga kiri awo tekitegeerekeka.,30-25,m
"01,378.mp3",Akasaati kano kalungi naye tekantuuka bulungi.,30-25,m
"01,379.mp3",Ssente ze nnina okukuwa nga ssizirabamu mu nsawo?,30-25,m
"01,380.mp3",Omuwendo gw'abantu abaakafa ekirwadde kirumalabantu guweze.,30-25,m
"01,381.mp3",Mu mawanga agamu kati tebakyakkiriza bantu kutuukayo.,30-25,m
"01,382.mp3",Buli muntu asaanye ateekewo embeera etasaasaanya bulwadde obwo.,30-25,m
"01,383.mp3",Buli muntu asaanye anaabe mu ngalo ne ssabbuuni nga avudde mu kaabuyonjo.,30-25,m
"01,384.mp3",Mu kkanisa ejjo tewali muntu yakutte munne mu ngalo.,30-25,m
"01,385.mp3",Ssaagala muntu azannyira ku bulamu bwangewadde akatono bwe kati.,30-25,m
"01,386.mp3",Waliwo omuwendo gw'ensimbi ogw'essalira kati omuntu gw'alina okusasula okwesimbawo.,30-25,m
"01,387.mp3",Ennyonyi nnyingi kati tezikyajja mu ggwanga lyaffe olw'ekirwadde ekyo.,30-25,m
"01,388.mp3",Oteekeddwa okwegendereza engeri gy'otambulamu nga ojja ku ssomero.,30-25,m
"01,389.mp3",Njagala okusoma ennyo naye era n'okukola nkwetaaga nnyo.,30-25,m
"01,390.mp3",Mwogere oba teri kugenda mu kibiina nakyo nkitegeere.,30-25,m
"01,391.mp3",Okuva lwe nnafuna obuvunaanyizibwa kati nneeyisa nga muntu mukulu.,30-25,m
"01,392.mp3",Eyo essaati singa osalawo okugigula nnange nkusasulirako.,30-25,m
"01,393.mp3",Ako akantu kakunyumidde nnyo bambi.,30-25,m
"01,394.mp3",Ogusaati ogwo gw'oyambadde nga gunene nnyo.,30-25,m
"01,395.mp3",Lwaki ondeka ate nga tudda ku luguudo lumu?,30-25,m
"01,396.mp3",Oyagala nze nkulinde nga ate okyalina ebitabo bingi nnyo?,30-25,m
"01,397.mp3",Bw'oba nga olina olugendo lw'ogendako mu bwangu wandibadde ogenda.,30-25,m
"01,398.mp3",Taata wange muntu munene nnyo era tayambala busaati butono.,30-25,m
"01,399.mp3",Bw'oba olowooza nti wali oyamba nze ekyo wali weerimba.,30-25,m
"01,400.mp3",Olwokubiri lwa wiiki ewedde ssaasomesa baana bano.,30-25,m
"01,401.mp3",Ekibiina ekyo tekirina bulungi madirisa gamala.,30-25,m
"01,402.mp3",Lwaki muno mulimu abaana bangi ate nga mu birala mulimu batono?,30-25,m
"01,403.mp3",Wagamba nti toyagala tusisinkane kubanga obeera ondowoozaako nnyo.,30-25,m
